First,Last,RookieYear,Brand,Year,CardNumber
Terry,Francona,,Topps,1989,31
Dennis,Rasmussen,,Topps,1989,32
B.J.,Surhoff,,Topps,1989,33
Ken,Williams,,Topps,1989,34
John,Tudor,,Topps,1989,35
Mitch,Webster,,Topps,1989,36
Bob,Stanley,,Topps,1989,37
Paul,Runge,,Topps,1989,38
Mike,Maddux,,Topps,1989,39
Steve,Sax,,Topps,1989,40
Terry,Mulholland,,Topps,1989,41
Jim,Eppard,,Topps,1989,42
Guillermo,Hernandez,,Topps,1989,43
Jim,Snyder,,Topps,1989,44
Kal,Daniels,,Topps,1989,45
Mark,Portugal,,Topps,1989,46
Carney,Lansford,,Topps,1989,47
Tim,Burke,,Topps,1989,48
Craig,Biggio,1989,Topps,1989,49
George,Bell,,Topps,1989,50
California,Angels,,Topps,1989,51
Bob,Brenly,,Topps,1989,52
Ruben,Sierra,,Topps,1989,53
Steve,Trout,,Topps,1989,54
Julio,Franco,,Topps,1989,55
Pat,Tabler,,Topps,1989,56
Alejandro,Pena,,Topps,1989,57
Lee,Mazzilli,,Topps,1989,58
Mark,Davis,,Topps,1989,59
Tom,Brunansky,,Topps,1989,60
Neil,Allen,,Topps,1989,61
Alfredo,Griffin,,Topps,1989,62
Mark,Clear,,Topps,1989,63
Alex,Trevino,,Topps,1989,64
Rick,Reuschel,,Topps,1989,65
Manny,Trillo,,Topps,1989,66
Dave,Palmer,,Topps,1989,67
Darrell,Miller,,Topps,1989,68
Jeff,Ballard,,Topps,1989,69
Mark,McGwire,,Topps,1989,70
Mike,Boddicker,,Topps,1989,71
John,Moses,,Topps,1989,72
Pascual,Perez,,Topps,1989,73
Nick,Leyva,,Topps,1989,74
Tom,Henke,,Topps,1989,75
Terry,Blocker,,Topps,1989,76
Doyle,Alexander,,Topps,1989,77
Jim,Sundberg,,Topps,1989,78
Scott,Bankhead,,Topps,1989,79
Cory,Snyder,,Topps,1989,80
Montreal,Expos,,Topps,1989,81
Dave,Leiper,,Topps,1989,82
Jeff,Blauser,,Topps,1989,83
Bill,Bene FDP,,Topps,1989,84
Kevin,McReynolds,,Topps,1989,85
Al,Nipper,,Topps,1989,86
Larry,Owen,,Topps,1989,87
Darryl,Hamilton,1989,Topps,1989,88
Dave,LaPoint,,Topps,1989,89
Vince,Coleman,,Topps,1989,90
Floyd,Youmans,,Topps,1989,91
Jeff,Kunkel,,Topps,1989,92
Ken,Howell,,Topps,1989,93
Chris,Speier,,Topps,1989,94
Gerald,Young,,Topps,1989,95
Rick,Cerone,,Topps,1989,96
Greg,Mathews,,Topps,1989,97
Larry,Sheets,,Topps,1989,98
Sherman,Corbett,,Topps,1989,99
Mike,Schmidt,,Topps,1989,100
Les,Straker,,Topps,1989,101
Mike,Gallego,,Topps,1989,102
Tim,Birtsas,,Topps,1989,103
Dallas,Green,,Topps,1989,104
Ron,Darling,,Topps,1989,105
Willie,Upshaw,,Topps,1989,106
Jose,DeLeon,,Topps,1989,107
Fred,Manrique,,Topps,1989,108
Hipolito,Pena,,Topps,1989,109
Paul,Molitor,,Topps,1989,110
Cincinnati,Reds,,Topps,1989,111
Jim,Presley,,Topps,1989,112
Lloyd,Moseby,,Topps,1989,113
Bob,Kipper,,Topps,1989,114
Jody,Davis,,Topps,1989,115
Jeff,Montgomery,,Topps,1989,116
Dave,Anderson,,Topps,1989,117
Checklist,1-132,,Topps,1989,118
Terry,Puhl,,Topps,1989,119
Frank,Viola,,Topps,1989,120
Garry,Templeton,,Topps,1989,121
Lance,Johnson,,Topps,1989,122
Spike,Owen,,Topps,1989,123
Jim,Traber,,Topps,1989,124
Mike,Krukow,,Topps,1989,125
Sid,Bream,,Topps,1989,126
Walt,Terrell,,Topps,1989,127
Milt,Thompson,,Topps,1989,128
Terry,Clark,,Topps,1989,129
Gerald,Perry,,Topps,1989,130
Dave,Otto,,Topps,1989,131
Curt,Ford,,Topps,1989,132
Bill,Long,,Topps,1989,133
Don,Zimmer,,Topps,1989,134
Jose,Rijo,,Topps,1989,135
Joey,Meyer,,Topps,1989,136
Geno,Petralli,,Topps,1989,137
Wallace,Johnson,,Topps,1989,138
Mike,Flanagan,,Topps,1989,139
Shawon,Dunston,,Topps,1989,140
Cleveland,Indians,,Topps,1989,141
Mike,Diaz,,Topps,1989,142
Mike,Campbell,,Topps,1989,143
Jay,Bell,,Topps,1989,144
Dave,Stewart,,Topps,1989,145
Gary,Pettis,,Topps,1989,146
DeWayne,Buice,,Topps,1989,147
Bill,Pecota,,Topps,1989,148
Doug,Dascenzo,,Topps,1989,149
Fernando,Valenzuela,,Topps,1989,150
Terry,McGriff,,Topps,1989,151
Mark,Thurmond,,Topps,1989,152
Jim,Pankovits,,Topps,1989,153
Don,Carman,,Topps,1989,154
Marty,Barrett,,Topps,1989,155
Dave,Gallagher,,Topps,1989,156
Tom,Glavine,,Topps,1989,157
Mike,Aldrete,,Topps,1989,158
Pat,Clements,,Topps,1989,159
Jeffrey,Leonard,,Topps,1989,160
Gregg,Olson,,Topps,1989,161
John,Davis,,Topps,1989,162
Bob,Forsch,,Topps,1989,163
Hal,Lanier,,Topps,1989,164
Mike,Dunne,,Topps,1989,165
Doug,Jennings,,Topps,1989,166
Steve,Searcy FS,,Topps,1989,167
Willie,Wilson,,Topps,1989,168
Mike,Jackson,,Topps,1989,169
Tony,Fernandez,,Topps,1989,170
Atlanta,Braves,,Topps,1989,171
Frank,Williams,,Topps,1989,172
Mel,Hall,,Topps,1989,173
Todd,Burns,,Topps,1989,174
John,Shelby,,Topps,1989,175
Jeff,Parrett,,Topps,1989,176
Monty,Fariss FDP,,Topps,1989,177
Mark,Grant,,Topps,1989,178
Ozzie,Virgil,,Topps,1989,179
Mike,Scott,,Topps,1989,180
Craig,Worthington,,Topps,1989,181
Bob,McClure,,Topps,1989,182
Oddibe,McDowell,,Topps,1989,183
John,Costello,,Topps,1989,184
Claudell,Washington,,Topps,1989,185
Pat,Perry,,Topps,1989,186
Darren,Daulton,,Topps,1989,187
Dennis,Lamp,,Topps,1989,188
Kevin,Mitchell,,Topps,1989,189
Mike,Witt,,Topps,1989,190
Sil,Campusano,,Topps,1989,191
Paul,Mirabella,,Topps,1989,192
Sparky,Anderson MG/TL,,Topps,1989,193
Greg,W.Harris,1989,Topps,1989,194
Ozzie,Guillen,,Topps,1989,195
Denny,Walling,,Topps,1989,196
Neal,Heaton,,Topps,1989,197
Danny,Heep,,Topps,1989,198
Mike,Schooler,1989,Topps,1989,199
George,Brett,,Topps,1989,200
Blue,Jays,,Topps,1989,201
Brad,Moore,,Topps,1989,202
Rob,Ducey,,Topps,1989,203
Brad,Havens,,Topps,1989,204
Dwight,Evans,,Topps,1989,205
Roberto,Alomar,,Topps,1989,206
Terry,Leach,,Topps,1989,207
Tom,Pagnozzi,,Topps,1989,208
Jeff,Bittiger,,Topps,1989,209
Dale,Murphy,,Topps,1989,210
Mike,Pagliarulo,,Topps,1989,211
Scott,Sanderson,,Topps,1989,212
Rene,Gonzales,,Topps,1989,213
Charlie,O'Brien,,Topps,1989,214
Kevin,Gross,,Topps,1989,215
Jack,Howell,,Topps,1989,216
Joe,Price,,Topps,1989,217
Mike,LaValliere,,Topps,1989,218
Jim,Clancy,,Topps,1989,219
Gary,Gaetti,,Topps,1989,220
Cecil,Espy,,Topps,1989,221
Mark,Lewis,1989,Topps,1989,222
Jay,Buhner,,Topps,1989,223
Tony,LaRussa,,Topps,1989,224
Ramon,Martinez,1989,Topps,1989,225
Bill,Doran,,Topps,1989,226
John,Farrell,,Topps,1989,227
Nelson,Santovenia,,Topps,1989,228
Jimmy,Key,,Topps,1989,229
Ozzie,Smith,,Topps,1989,230
Padres,TL/R.Alomar,,Topps,1989,231
Ricky,Horton,,Topps,1989,232
Gregg,Jefferies,,Topps,1989,233
Tom,Browning,,Topps,1989,234
John,Kruk,,Topps,1989,235
Charles,Hudson,,Topps,1989,236
Glenn,Hubbard,,Topps,1989,237
Eric,King,,Topps,1989,238
Tim,Laudner,,Topps,1989,239
Greg,Maddux,,Topps,1989,240
Brett,Butler,,Topps,1989,241
Ed,VandeBerg,,Topps,1989,242
Bob,Boone,,Topps,1989,243
Jim,Acker,,Topps,1989,244
Jim,Rice,,Topps,1989,245
Rey,Quinones,,Topps,1989,246
Shawn,Hillegas,,Topps,1989,247
Tony,Phillips,,Topps,1989,248
Tim,Leary,,Topps,1989,249
Cal,Ripken,,Topps,1989,250
John,Dopson,,Topps,1989,251
Billy,Hatcher,,Topps,1989,252
Jose,Alvarez,1989,Topps,1989,253
Tom,Lasorda,,Topps,1989,254
Ron,Guidry,,Topps,1989,255
Benny,Santiago,,Topps,1989,256
Rick,Aguilera,,Topps,1989,257
Checklist,133-264,,Topps,1989,258
Larry,McWilliams,,Topps,1989,259
Dave,Winfield,,Topps,1989,260
St.,Louis Cardinals,,Topps,1989,261
Jeff,Pico,,Topps,1989,262
Mike,Felder,,Topps,1989,263
Rob,Dibble,1989,Topps,1989,264
Kent,Hrbek,,Topps,1989,265
Luis,Aquino,,Topps,1989,266
Jeff,M. Robinson,,Topps,1989,267
Keith,Miller,1989,Topps,1989,268
Tom,Bolton,,Topps,1989,269
Wally,Joyner,,Topps,1989,270
Jay,Tibbs,,Topps,1989,271
Ron,Hassey,,Topps,1989,272
Jose,Lind,,Topps,1989,273
Mark,Eichhorn,,Topps,1989,274
Danny,Tartabull,,Topps,1989,275
Paul,Kilgus,,Topps,1989,276
Mike,Davis,,Topps,1989,277
Andy,McGaffigan,,Topps,1989,278
Scott,Bradley,,Topps,1989,279
Bob,Knepper,,Topps,1989,280
Gary,Redus,,Topps,1989,281
Cris,Carpenter,1989,Topps,1989,282
Andy,Allanson,,Topps,1989,283
Jim,Leyland,,Topps,1989,284
John,Candelaria,,Topps,1989,285
Darrin,Jackson,,Topps,1989,286
Juan,Nieves,,Topps,1989,287
Pat,Sheridan,,Topps,1989,288
Ernie,Whitt,,Topps,1989,289
John,Franco,,Topps,1989,290
New,York Mets,,Topps,1989,291
Jim,Corsi,,Topps,1989,292
Glenn,Wilson,,Topps,1989,293
Juan,Berenguer,,Topps,1989,294
Scott,Fletcher,,Topps,1989,295
Ron,Gant,,Topps,1989,296
Oswald,Peraza,,Topps,1989,297
Chris,James,,Topps,1989,298
Steve,Ellsworth,,Topps,1989,299
Darryl,Strawberry,,Topps,1989,300
Charlie,Leibrandt,,Topps,1989,301
Gary,Ward,,Topps,1989,302
Felix,Fermin,,Topps,1989,303
Joel,Youngblood,,Topps,1989,304
Dave,Smith,,Topps,1989,305
Tracy,Woodson,,Topps,1989,306
Lance,McCullers,,Topps,1989,307
Ron,Karkovice,,Topps,1989,308
Mario,Diaz,,Topps,1989,309
Rafael,Palmeiro,,Topps,1989,310
Chris,Bosio,,Topps,1989,311
Tom,Lawless,,Topps,1989,312
Dennis,Martinez,,Topps,1989,313
Bobby,Valentine,,Topps,1989,314
Greg,Swindell,,Topps,1989,315
Walt,Weiss,,Topps,1989,316
Jack,Armstrong,1989,Topps,1989,317
Gene,Larkin,,Topps,1989,318
Greg,Booker,,Topps,1989,319
Lou,Whitaker,,Topps,1989,320
Boston,Red Sox,,Topps,1989,321
John,Smiley,,Topps,1989,322
Gary,Thurman,,Topps,1989,323
Bob,Milacki,,Topps,1989,324
Jesse,Barfield,,Topps,1989,325
Dennis,Boyd,,Topps,1989,326
Mark,Lemke,1989,Topps,1989,327
Rick,Honeycutt,,Topps,1989,328
Bob,Melvin,,Topps,1989,329
Eric,Davis,,Topps,1989,330
Curt,Wilkerson,,Topps,1989,331
Tony,Armas,,Topps,1989,332
Bob,Ojeda,,Topps,1989,333
Steve,Lyons,,Topps,1989,334
Dave,Righetti,,Topps,1989,335
Steve,Balboni,,Topps,1989,336
Calvin,Schiraldi,,Topps,1989,337
Jim,Adduci,,Topps,1989,338
Scott,Bailes,,Topps,1989,339
Kirk,Gibson,,Topps,1989,340
Jim,Deshaies,,Topps,1989,341
Tom,Brookens,,Topps,1989,342
Gary,Sheffield,1989,Topps,1989,343
Tom,Trebelhorn,,Topps,1989,344
Charlie,Hough,,Topps,1989,345
Rex,Hudler,,Topps,1989,346
John,Cerutti,,Topps,1989,347
Ed,Hearn,,Topps,1989,348
Ron,Jones,,Topps,1989,349
Andy,Van Slyke,,Topps,1989,350
San,Fran. Giants,,Topps,1989,351
Rick,Schu,,Topps,1989,352
Marvell,Wynne,,Topps,1989,353
Larry,Parrish,,Topps,1989,354
Mark,Langston,,Topps,1989,355
Kevin,Elster,,Topps,1989,356
Jerry,Reuss,,Topps,1989,357
Ricky,Jordan,1989,Topps,1989,358
Tommy,John,,Topps,1989,359
Ryne,Sandberg,,Topps,1989,360
Kelly,Downs,,Topps,1989,361
Jack,Lazorko,,Topps,1989,362
Rich,Yett,,Topps,1989,363
Rob,Deer,,Topps,1989,364
Mike,Henneman,,Topps,1989,365
Herm,Winningham,,Topps,1989,366
Johnny,Paredes,,Topps,1989,367
Brian,Holton,,Topps,1989,368
Ken,Caminiti,,Topps,1989,369
Dennis,Eckersley,,Topps,1989,370
Manny,Lee,,Topps,1989,371
Craig,Lefferts,,Topps,1989,372
Tracy,Jones,,Topps,1989,373
John,Wathan,,Topps,1989,374
Terry,Pendleton,,Topps,1989,375
Steve,Lombardozzi,,Topps,1989,376
Mike,Smithson,,Topps,1989,377
Checklist,265-396,,Topps,1989,378
Tim,Flannery,,Topps,1989,379
Rickey,Henderson,,Topps,1989,380
Baltimore,Orioles,,Topps,1989,381
John,Smoltz,1989,Topps,1989,382
Howard,Johnson,,Topps,1989,383
Mark,Salas,,Topps,1989,384
Von,Hayes,,Topps,1989,385
Andres,Galarraga,,Topps,1989,386
Ryne,Sandberg,,Topps,1989,387
Bobby,Bonilla,,Topps,1989,388
Ozzie,Smith,,Topps,1989,389
Darryl,Strawberry,,Topps,1989,390
Andre,Dawson,,Topps,1989,391
Andy,Van Slyke,,Topps,1989,392
Gary,Carter,,Topps,1989,393
Orel,Hershiser,,Topps,1989,394
Danny,Jackson,,Topps,1989,395
Kirk,Gibson,,Topps,1989,396
Don,Mattingly,,Topps,1989,397
Julio,Franco,,Topps,1989,398
Wade,Boggs,,Topps,1989,399
Alan,Trammell,,Topps,1989,400
Jose,Canseco,,Topps,1989,401
Mike,Greenwell,,Topps,1989,402
Kirby,Puckett,,Topps,1989,403
Bob,Boone,,Topps,1989,404
Roger,Clemens,,Topps,1989,405
Frank,Viola,,Topps,1989,406
Dave,Winfield,,Topps,1989,407
Greg,Walker,,Topps,1989,408
Ken,Dayley,,Topps,1989,409
Jack,Clark,,Topps,1989,410
Mitch,Williams,,Topps,1989,411
Barry,Lyons,,Topps,1989,412
Mike,Kingery,,Topps,1989,413
Jim,Fregosi,,Topps,1989,414
Rich,Gossage,,Topps,1989,415
Fred,Lynn,,Topps,1989,416
Mike,LaCoss,,Topps,1989,417
Bob,Dernier,,Topps,1989,418
Tom,Filer,,Topps,1989,419
Joe,Carter,,Topps,1989,420
Kirk,McCaskill,,Topps,1989,421
Bo,Diaz,,Topps,1989,422
Brian,Fisher,,Topps,1989,423
Luis,Polonia,,Topps,1989,424
Jay,Howell,,Topps,1989,425
Dan,Gladden,,Topps,1989,426
Eric,Show,,Topps,1989,427
Craig,Reynolds,,Topps,1989,428
Minnesota,Twins,,Topps,1989,429
Mark,Gubicza,,Topps,1989,430
Luis,Rivera,,Topps,1989,431
Chad,Kreuter,1989,Topps,1989,432
Albert,Hall,,Topps,1989,433
Ken,Patterson,,Topps,1989,434
Len,Dykstra,,Topps,1989,435
Bobby,Meacham,,Topps,1989,436
Andy,Benes,1989,Topps,1989,437
Greg,Gross,,Topps,1989,438
Frank,DiPino,,Topps,1989,439
Bobby,Bonilla,,Topps,1989,440
Jerry,Reed,,Topps,1989,441
Jose,Oquendo,,Topps,1989,442
Rod,Nichols,,Topps,1989,443
Moose,Stubing,,Topps,1989,444
Matt,Nokes,,Topps,1989,445
Rob,Murphy,,Topps,1989,446
Donell,Nixon,,Topps,1989,447
Eric,Plunk,,Topps,1989,448
Carmelo,Martinez,,Topps,1989,449
Roger,Clemens,,Topps,1989,450
Mark,Davidson,,Topps,1989,451
Israel,Sanchez,,Topps,1989,452
Tom,Prince,,Topps,1989,453
Paul,Assenmacher,,Topps,1989,454
Johnny,Ray,,Topps,1989,455
Tim,Belcher,,Topps,1989,456
Mackey,Sasser,,Topps,1989,457
Donn,Pall,,Topps,1989,458
Seattle,Mariners,,Topps,1989,459
Dave,Stieb,,Topps,1989,460
Buddy,Bell,,Topps,1989,461
Jose,Guzman,,Topps,1989,462
Steve,Lake,,Topps,1989,463
Bryn,Smith,,Topps,1989,464
Mark,Grace,,Topps,1989,465
Chuck,Crim,,Topps,1989,466
Jim,Walewander,,Topps,1989,467
Henry,Cotto,,Topps,1989,468
Jose,Bautista,1989,Topps,1989,469
Lance,Parrish,,Topps,1989,470
Steve,Curry,,Topps,1989,471
Brian,Harper,,Topps,1989,472
Don,Robinson,,Topps,1989,473
Bob,Rodgers,,Topps,1989,474
Dave,Parker,,Topps,1989,475
Jon,Perlman,,Topps,1989,476
Dick,Schofield,,Topps,1989,477
Doug,Drabek,,Topps,1989,478
Mike,Macfarlane,1989,Topps,1989,479
Keith,Hernandez,,Topps,1989,480
Chris,Brown,,Topps,1989,481
Steve,Peters,,Topps,1989,482
Mickey,Hatcher,,Topps,1989,483
Steve,Shields,,Topps,1989,484
Hubie,Brooks,,Topps,1989,485
Jack,McDowell,,Topps,1989,486
Scott,Lusader,,Topps,1989,487
Kevin,Coffman,,Topps,1989,488
Philadelphia,Phillies,,Topps,1989,489
Chris,Sabo,1989,Topps,1989,490
Mike,Birkbeck,,Topps,1989,491
Alan,Ashby,,Topps,1989,492
Todd,Benzinger,,Topps,1989,493
Shane,Rawley,,Topps,1989,494
Candy,Maldonado,,Topps,1989,495
Dwayne,Henry,,Topps,1989,496
Pete,Stanicek,,Topps,1989,497
Dave,Valle,,Topps,1989,498
Don,Heinkel,,Topps,1989,499
Jose,Canseco,,Topps,1989,500
Vance,Law,,Topps,1989,501
Duane,Ward,,Topps,1989,502
Al,Newman,,Topps,1989,503
Bob,Walk,,Topps,1989,504
Pete,Rose MG/TC,,Topps,1989,505
Kirt,Manwaring,,Topps,1989,506
Steve,Farr,,Topps,1989,507
Wally,Backman,,Topps,1989,508
Bud,Black,,Topps,1989,509
Bob,Horner,,Topps,1989,510
Richard,Dotson,,Topps,1989,511
Donnie,Hill,,Topps,1989,512
Jesse,Orosco,,Topps,1989,513
Chet,Lemon,,Topps,1989,514
Barry,Larkin,,Topps,1989,515
Eddie,Whitson,,Topps,1989,516
Greg,Brock,,Topps,1989,517
Bruce,Ruffin,,Topps,1989,518
New,York Yankees,,Topps,1989,519
Rick,Sutcliffe,,Topps,1989,520
Mickey,Tettleton,,Topps,1989,521
Randy,Kramer,,Topps,1989,522
Andres,Thomas,,Topps,1989,523
Checklist,397-528,,Topps,1989,524
Chili,Davis,,Topps,1989,525
Wes,Gardner,,Topps,1989,526
Dave,Henderson,,Topps,1989,527
Luis,Medina,,Topps,1989,528
Tom,Foley,,Topps,1989,529
Nolan,Ryan,,Topps,1989,530
Dave,Hengel,,Topps,1989,531
Jerry,Browne,,Topps,1989,532
Andy,Hawkins,,Topps,1989,533
Doc,Edwards,,Topps,1989,534
Todd,Worrell,,Topps,1989,535
Joel,Skinner,,Topps,1989,536
Pete,Smith,,Topps,1989,537
Juan,Castillo,,Topps,1989,538
Barry,Jones,,Topps,1989,539
Bo,Jackson,,Topps,1989,540
Cecil,Fielder,,Topps,1989,541
Todd,Frohwirth,,Topps,1989,542
Damon,Berryhill,,Topps,1989,543
Jeff,Sellers,,Topps,1989,544
Mookie,Wilson,,Topps,1989,545
Mark,Williamson,,Topps,1989,546
Mark,McLemore,,Topps,1989,547
Bobby,Witt,,Topps,1989,548
Chicago,Cubs,,Topps,1989,549
Orel,Hershiser,,Topps,1989,550
Randy,Ready,,Topps,1989,551
Greg,Cadaret,,Topps,1989,552
Luis,Salazar,,Topps,1989,553
Nick,Esasky,,Topps,1989,554
Bert,Blyleven,,Topps,1989,555
Bruce,Fields,,Topps,1989,556
Keith,A. Miller,,Topps,1989,557
Dan,Pasqua,,Topps,1989,558
Juan,Agosto,,Topps,1989,559
Tim,Raines,,Topps,1989,560
Luis,Aguayo,,Topps,1989,561
Danny,Cox,,Topps,1989,562
Bill,Schroeder,,Topps,1989,563
Russ,Nixon,,Topps,1989,564
Jeff,Russell,,Topps,1989,565
Al,Pedrique,,Topps,1989,566
David,Wells,,Topps,1989,567
Mickey,Brantley,,Topps,1989,568
German,Jimenez,,Topps,1989,569
Tony,Gwynn,,Topps,1989,570
Billy,Ripken,,Topps,1989,571
Atlee,Hammaker,,Topps,1989,572
Jim,Abbott,1989,Topps,1989,573
Dave,Clark,,Topps,1989,574
Juan,Samuel,,Topps,1989,575
Greg,Minton,,Topps,1989,576
Randy,Bush,,Topps,1989,577
John,Morris,,Topps,1989,578
Houston,Astros,,Topps,1989,579
Harold,Reynolds,,Topps,1989,580
Gene,Nelson,,Topps,1989,581
Mike,Marshall,,Topps,1989,582
Paul,Gibson,,Topps,1989,583
Randy,Velarde,,Topps,1989,584
Harold,Baines,,Topps,1989,585
Joe,Boever,,Topps,1989,586
Mike,Stanley,,Topps,1989,587
Luis,Alicea,1989,Topps,1989,588
Dave,Meads,,Topps,1989,589
Andres,Galarraga,,Topps,1989,590
Jeff,Musselman,,Topps,1989,591
John,Cangelosi,,Topps,1989,592
Drew,Hall,,Topps,1989,593
Jimy,Williams,,Topps,1989,594
Teddy,Higuera,,Topps,1989,595
Kurt,Stillwell,,Topps,1989,596
Terry,Taylor,,Topps,1989,597
Ken,Gerhart,,Topps,1989,598
Tom,Candiotti,,Topps,1989,599
Wade,Boggs,,Topps,1989,600
Dave,Dravecky,,Topps,1989,601
Devon,White,,Topps,1989,602
Frank,Tanana,,Topps,1989,603
Paul,O'Neill,,Topps,1989,604
Bob,Welch,,Topps,1989,605A
Bob,Welch,,Topps,1989,605B
Rick,Dempsey,,Topps,1989,606
Willie,Ansley FDP,,Topps,1989,607
Phil,Bradley,,Topps,1989,608
Detroit,Tigers,,Topps,1989,609
Randy,Myers,,Topps,1989,610
Don,Slaught,,Topps,1989,611
Dan,Quisenberry,,Topps,1989,612
Gary,Varsho,,Topps,1989,613
Joe,Hesketh,,Topps,1989,614
Robin,Yount,,Topps,1989,615
Steve,Rosenberg,,Topps,1989,616
Mark,Parent,,Topps,1989,617
Rance,Mulliniks,,Topps,1989,618
Checklist,529-660,,Topps,1989,619
Barry,Bonds,,Topps,1989,620
Rick,Mahler,,Topps,1989,621
Stan,Javier,,Topps,1989,622
Fred,Toliver,,Topps,1989,623
Jack,McKeon,,Topps,1989,624
Eddie,Murray,,Topps,1989,625
Jeff,Reed,,Topps,1989,626
Greg,A. Harris,,Topps,1989,627
Matt,Williams,,Topps,1989,628
Pete,O'Brien,,Topps,1989,629
Mike,Greenwell,,Topps,1989,630
Dave,Bergman,,Topps,1989,631
Bryan,Harvey,1989,Topps,1989,632
Daryl,Boston,,Topps,1989,633
Marvin,Freeman,,Topps,1989,634
Willie,Randolph,,Topps,1989,635
Bill,Wilkinson,,Topps,1989,636
Carmen,Castillo,,Topps,1989,637
Floyd,Bannister,,Topps,1989,638
Oakland,A's,,Topps,1989,639
Willie,McGee,,Topps,1989,640
Curt,Young,,Topps,1989,641
Angel,Salazar,,Topps,1989,642
Louie,Meadows,,Topps,1989,643
Lloyd,McClendon,,Topps,1989,644
Jack,Morris,,Topps,1989,645
Kevin,Bass,,Topps,1989,646
Randy,Johnson,1989,Topps,1989,647
Sandy,Alomar Jr. FS,1989,Topps,1989,648
Stu,Cliburn,,Topps,1989,649
Kirby,Puckett,,Topps,1989,650
Tom,Niedenfuer,,Topps,1989,651
Rich,Gedman,,Topps,1989,652
Tommy,Barrett,,Topps,1989,653
Whitey,Herzog,,Topps,1989,654
Dave,Magadan,,Topps,1989,655
Ivan,Calderon,,Topps,1989,656
Joe,Magrane,,Topps,1989,657
R.J.,Reynolds,,Topps,1989,658
Al,Leiter,,Topps,1989,659
Will,Clark,,Topps,1989,660
Dwight,Gooden TBC,,Topps,1989,661
Lou,Brock TBC,,Topps,1989,662
Hank,Aaron TBC,,Topps,1989,663
Gil,Hodges TBC,,Topps,1989,664
Tony,Oliva TBC,,Topps,1989,665A
Tony,Oliva TBC,,Topps,1989,665B
Randy,St.Claire,,Topps,1989,666
Dwayne,Murphy,,Topps,1989,667
Mike,Bielecki,,Topps,1989,668
L.A.,Dodgers,,Topps,1989,669
Kevin,Seitzer,,Topps,1989,670
Jim,Gantner,,Topps,1989,671
Allan,Anderson,,Topps,1989,672
Don,Baylor,,Topps,1989,673
Otis,Nixon,,Topps,1989,674
Bruce,Hurst,,Topps,1989,675
Ernie,Riles,,Topps,1989,676
Dave,Schmidt,,Topps,1989,677
Dion,James,,Topps,1989,678
Willie,Fraser,,Topps,1989,679
Gary,Carter,,Topps,1989,680
Jeff,D. Robinson,,Topps,1989,681
Rick,Leach,,Topps,1989,682
Jose,Cecena,,Topps,1989,683
Dave,Johnson,,Topps,1989,684
Jeff,Treadway,,Topps,1989,685
Scott,Terry,,Topps,1989,686
Alvin,Davis,,Topps,1989,687
Zane,Smith,,Topps,1989,688
Stan,Jefferson,,Topps,1989,689A
Stan,Jefferson VAR (Violet triangle on front bottom),,Topps,1989,689B
Doug,Jones,,Topps,1989,690
Roberto,Kelly,,Topps,1989,691
Steve,Ontiveros,,Topps,1989,692
Pat,Borders,1989,Topps,1989,693
Les,Lancaster,,Topps,1989,694
Carlton,Fisk,,Topps,1989,695
Don,August,,Topps,1989,696
Franklin,Stubbs,,Topps,1989,697A
Franklin,Stubbs VAR,,Topps,1989,697B
Keith,Atherton,,Topps,1989,698
Pittsburgh,Pirates,,Topps,1989,699
Don,Mattingly,,Topps,1989,700
Storm,Davis,,Topps,1989,701
Jamie,Quirk,,Topps,1989,702
Scott,Garrelts,,Topps,1989,703
Carlos,Quintana,1989,Topps,1989,704
Terry,Kennedy,,Topps,1989,705
Pete,Incaviglia,,Topps,1989,706
Steve,Jeltz,,Topps,1989,707
Chuck,Finley,,Topps,1989,708
Tom,Herr,,Topps,1989,709
David,Cone,,Topps,1989,710
Candy,Sierra,,Topps,1989,711
Bill,Swift,,Topps,1989,712
Ty,Griffin FDP,,Topps,1989,713
Joe,Morgan,,Topps,1989,714
Tony,Pena,,Topps,1989,715
Wayne,Tolleson,,Topps,1989,716
Jamie,Moyer,,Topps,1989,717
Glenn,Braggs,,Topps,1989,718
Danny,Darwin,,Topps,1989,719
Tim,Wallach,,Topps,1989,720
Ron,Tingley,,Topps,1989,721
Todd,Stottlemyre,,Topps,1989,722
Rafael,Belliard,,Topps,1989,723
Jerry,Don Gleaton,,Topps,1989,724
Terry,Steinbach,,Topps,1989,725
Dickie,Thon,,Topps,1989,726
Joe,Orsulak,,Topps,1989,727
Charlie,Puleo,,Topps,1989,728
Texas,Rangers,,Topps,1989,729
Danny,Jackson,,Topps,1989,730
Mike,Young,,Topps,1989,731
Steve,Buechele,,Topps,1989,732
Randy,Bockus,,Topps,1989,733
Jody,Reed,,Topps,1989,734
Roger,McDowell,,Topps,1989,735
Jeff,Hamilton,,Topps,1989,736
Norm,Charlton,1989,Topps,1989,737
Darnell,Coles,,Topps,1989,738
Brook,Jacoby,,Topps,1989,739
Dan,Plesac,,Topps,1989,740
Ken,Phelps,,Topps,1989,741
Mike,Harkey,1989,Topps,1989,742
Mike,Heath,,Topps,1989,743
Roger,Craig,,Topps,1989,744
Fred,McGriff,,Topps,1989,745
German,Gonzalez,,Topps,1989,746
Wil,Tejada,,Topps,1989,747
